event_type,ticker,day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range
5m,ETH,workday,tf1,17,1.0,1.2,0.7141003460207612,0.2858996539792388,66
5m,ETH,workday,tf1,17,1.2000000000000002,1.4,0.666487503359312,0.33351249664068805,59
5m,ETH,workday,tf1,17,1.4,1.6,0.7920030757401,0.20799692425990002,49
5m,ETH,workday,tf1,17,1.6,1.8,0.7965660770031217,0.20343392299687835,60
5m,ETH,workday,tf1,17,1.8,2.0,0.8087499999999999,0.19125000000000014,38
5m,ETH,workday,tf1,17,2.0,2.2,0.8143491124260355,0.18565088757396453,50
5m,ETH,workday,tf1,17,2.2,2.4000000000000004,0.7994791666666666,0.20052083333333337,46
5m,ETH,workday,tf1,17,2.4000000000000004,2.6000000000000005,0.8716049382716049,0.1283950617283951,43
5m,ETH,workday,tf1,17,2.6,2.8000000000000003,0.8770545693622617,0.12294543063773833,37
5m,ETH,workday,tf1,17,2.8000000000000003,3.0000000000000004,0.8906122448979593,0.10938775510204068,33
5m,ETH,workday,tf1,17,3.0,3.2,0.8215251487290428,0.1784748512709572,41
5m,ETH,workday,tf1,17,3.2,3.4000000000000004,0.8733333333333333,0.1266666666666667,28
5m,ETH,workday,tf1,17,3.4000000000000004,3.6000000000000005,0.8044982698961938,0.19550173010380623,32
5m,ETH,workday,tf1,18,-4.6000000000000005,-4.4,0.07986111111111105,0.920138888888889,22
5m,ETH,workday,tf1,18,-3.6,-3.4,0.1307966706302021,0.8692033293697979,27
5m,ETH,workday,tf1,18,-3.4000000000000004,-3.2,0.14416896235078053,0.8558310376492195,31
5m,ETH,workday,tf1,18,-3.2,-3.0,0.08477508650519029,0.9152249134948097,32
5m,ETH,workday,tf1,18,-3.0,-2.8,0.16387505658669074,0.8361249434133092,45
5m,ETH,workday,tf1,18,-2.8000000000000003,-2.6,0.07617728531855954,0.9238227146814405,36
5m,ETH,workday,tf1,18,-2.6,-2.4,0.13412655489453754,0.8658734451054625,41
5m,ETH,workday,tf1,18,-2.4000000000000004,-2.2,0.131198347107438,0.868801652892562,42
5m,ETH,workday,tf1,18,-2.2,-2.0,0.17940828402366862,0.8205917159763314,63
5m,ETH,workday,tf1,18,-2.0,-1.8,0.17724867724867718,0.8227513227513228,61
5m,ETH,workday,tf1,18,-1.8,-1.6,0.1552194917034236,0.8447805082965764,67
5m,ETH,workday,tf1,18,-1.6,-1.4,0.1920253917873437,0.8079746082126563,69
5m,ETH,workday,tf1,18,-1.4,-1.2000000000000002,0.20316328803742476,0.7968367119625752,65
5m,ETH,workday,tf1,18,-1.2000000000000002,-1.0000000000000002,0.2728888888888888,0.7271111111111113,73
5m,ETH,workday,tf1,18,-1.0,-0.8,0.28408908828713336,0.7159109117128666,77
5m,ETH,workday,tf1,18,-0.8,-0.6000000000000001,0.3976527968297515,0.6023472031702485,79
5m,ETH,workday,tf1,18,-0.6000000000000001,-0.4000000000000001,0.4250493096646943,0.5749506903353057,76
5m,ETH,workday,tf1,18,-0.4,-0.2,0.5516955017301038,0.44830449826989616,83
5m,ETH,workday,tf1,18,-0.2,0.0,0.42395061728395067,0.5760493827160493,88
5m,ETH,workday,tf1,18,0.0,0.2,0.4600166597251145,0.5399833402748855,96
5m,ETH,workday,tf1,18,0.2,0.4,0.6123001717532038,0.38769982824679616,85
5m,ETH,workday,tf1,18,0.4,0.6000000000000001,0.5466316382060423,0.4533683617939577,71
5m,ETH,workday,tf1,18,0.6000000000000001,0.8,0.724392361111111,0.27560763888888895,94
5m,ETH,workday,tf1,18,0.8,1.0,0.7141003460207612,0.2858996539792388,66
5m,ETH,workday,tf1,18,1.0,1.2,0.702913631633715,0.297086368366285,60
5m,ETH,workday,tf1,18,1.2000000000000002,1.4,0.7663495838287753,0.23365041617122473,56
5m,ETH,workday,tf1,18,1.4,1.6,0.7623884272083717,0.23761157279162826,55
5m,ETH,workday,tf1,18,1.6,1.8,0.7285318559556787,0.2714681440443213,55
5m,ETH,workday,tf1,18,1.8,2.0,0.8456,0.15439999999999998,48
5m,ETH,workday,tf1,18,2.0,2.2,0.8817159516867973,0.11828404831320272,47
5m,ETH,workday,tf1,18,2.2,2.4000000000000004,0.8848032174662454,0.11519678253375465,57
5m,ETH,workday,tf1,18,2.4000000000000004,2.6000000000000005,0.8485198000768935,0.15148019992310646,49
5m,ETH,workday,tf1,18,2.6,2.8000000000000003,0.8692033293697979,0.13079667063020206,27
5m,ETH,workday,tf1,18,2.8000000000000003,3.0000000000000004,0.8195266272189349,0.18047337278106512,24
5m,ETH,workday,tf1,18,3.0,3.2,0.8772112382934442,0.12278876170655584,29
5m,ETH,workday,tf1,18,3.2,3.4000000000000004,0.7914951989026063,0.20850480109739367,25
5m,ETH,workday,tf1,18,3.4000000000000004,3.6000000000000005,0.8284023668639053,0.17159763313609466,37
5m,ETH,workday,tf1,18,3.6,3.8,0.7572016460905351,0.24279835390946491,25
5m,ETH,workday,tf1,18,3.8,4.0,0.8864,0.11360000000000003,23
5m,ETH,workday,tf1,18,4.6000000000000005,4.800000000000001,0.9132231404958678,0.08677685950413216,20
5m,ETH,workday,tf1,19,-4.0,-3.8,0.14013840830449825,0.8598615916955017,32
5m,ETH,workday,tf1,19,-3.8,-3.6,0.1629013079667063,0.8370986920332937,27
5m,ETH,workday,tf1,19,-3.6,-3.4,0.1944444444444444,0.8055555555555556,22
5m,ETH,workday,tf1,19,-3.4000000000000004,-3.2,0.09555555555555548,0.9044444444444445,28
5m,ETH,workday,tf1,19,-3.2,-3.0,0.09869203329369797,0.901307966706302,27
5m,ETH,workday,tf1,19,-3.0,-2.8,0.07913369429404409,0.920866305705956,47
5m,ETH,workday,tf1,19,-2.8000000000000003,-2.6,0.06201901312811227,0.9379809868718877,45
5m,ETH,workday,tf1,19,-2.6,-2.4,0.05955851728446477,0.9404414827155352,47
5m,ETH,workday,tf1,19,-2.4000000000000004,-2.2,0.1675,0.8325,38
5m,ETH,workday,tf1,19,-2.2,-2.0,0.1805555555555555,0.8194444444444445,46
5m,ETH,workday,tf1,19,-2.0,-1.8,0.11142857142857143,0.8885714285714286,68
5m,ETH,workday,tf1,19,-1.8,-1.6,0.22414201183431956,0.7758579881656804,63
5m,ETH,workday,tf1,19,-1.6,-1.4,0.20571315215235064,0.7942868478476494,69
5m,ETH,workday,tf1,19,-1.4,-1.2000000000000002,0.18770545693622617,0.8122945430637738,76
5m,ETH,workday,tf1,19,-1.2000000000000002,-1.0000000000000002,0.2943067033976125,0.7056932966023874,64
5m,ETH,workday,tf1,19,-1.0,-0.8,0.33538975177819713,0.6646102482218028,81
5m,ETH,workday,tf1,19,-0.8,-0.6000000000000001,0.3494894071025758,0.6505105928974242,79
5m,ETH,workday,tf1,19,-0.6000000000000001,-0.4000000000000001,0.4124099722991689,0.587590027700831,93
5m,ETH,workday,tf1,19,-0.4,-0.2,0.4878125,0.5121875,78
5m,ETH,workday,tf1,19,-0.2,0.0,0.38757396449704135,0.6124260355029587,76
5m,ETH,workday,tf1,19,0.0,0.2,0.5,0.5,80
5m,ETH,workday,tf1,19,0.2,0.4,0.6321107266435986,0.3678892733564014,83
5m,ETH,workday,tf1,19,0.4,0.6000000000000001,0.6236565096952909,0.37634349030470915,93
5m,ETH,workday,tf1,19,0.6000000000000001,0.8,0.717283950617284,0.282716049382716,88
5m,ETH,workday,tf1,19,0.8,1.0,0.7644628099173554,0.23553719008264462,64
5m,ETH,workday,tf1,19,1.0,1.2,0.6839669421487603,0.3160330578512397,53
5m,ETH,workday,tf1,19,1.2000000000000002,1.4,0.8031550068587104,0.19684499314128956,52
5m,ETH,workday,tf1,19,1.4,1.6,0.806611570247934,0.19338842975206605,53
5m,ETH,workday,tf1,19,1.6,1.8,0.7920030757401,0.20799692425990002,49
5m,ETH,workday,tf1,19,1.8,2.0,0.8264,0.17359999999999998,48
5m,ETH,workday,tf1,19,2.0,2.2,0.8520540074691181,0.14794599253088192,57
5m,ETH,workday,tf1,19,2.2,2.4000000000000004,0.8566529492455418,0.1433470507544582,52
5m,ETH,workday,tf1,19,2.4000000000000004,2.6000000000000005,0.8456,0.15439999999999998,48
5m,ETH,workday,tf1,19,2.6,2.8000000000000003,0.8132064247471742,0.1867935752528258,39
5m,ETH,workday,tf1,19,2.8000000000000003,3.0000000000000004,0.9044444444444443,0.09555555555555573,28
5m,ETH,workday,tf1,19,3.0,3.2,0.9175510204081633,0.08244897959183672,33
5m,ETH,workday,tf1,19,3.2,3.4000000000000004,0.8819444444444443,0.11805555555555569,22
5m,ETH,workday,tf1,19,3.4000000000000004,3.6000000000000005,0.8733333333333333,0.1266666666666667,28
5m,ETH,workday,tf1,19,3.6,3.8,0.8128,0.18720000000000003,23
5m,ETH,workday,tf1,19,4.0,4.2,0.8600823045267489,0.13991769547325106,25
5m,ETH,workday,tf1,20,-4.0,-3.8,0.0768,0.9232,23
5m,ETH,workday,tf1,20,-3.8,-3.6,0.15777777777777774,0.8422222222222222,28
5m,ETH,workday,tf1,20,-3.6,-3.4,0.11359999999999999,0.8864,23
5m,ETH,workday,tf1,20,-3.4000000000000004,-3.2,0.10648148148148145,0.8935185185185186,34
5m,ETH,workday,tf1,20,-3.2,-3.0,0.05259313367421473,0.9474068663257853,35
5m,ETH,workday,tf1,20,-3.0,-2.8,0.07470414201183423,0.9252958579881658,50
5m,ETH,workday,tf1,20,-2.8000000000000003,-2.6,0.12000000000000002,0.88,38
5m,ETH,workday,tf1,20,-2.6,-2.4,0.08072916666666667,0.9192708333333334,46
5m,ETH,workday,tf1,20,-2.4000000000000004,-2.2,0.1257088846880907,0.8742911153119093,44
5m,ETH,workday,tf1,20,-2.2,-2.0,0.15561224489795913,0.8443877551020409,54
5m,ETH,workday,tf1,20,-2.0,-1.8,0.15041617122473241,0.8495838287752676,56
5m,ETH,workday,tf1,20,-1.8,-1.6,0.1722164412070759,0.8277835587929241,60
5m,ETH,workday,tf1,20,-1.6,-1.4,0.21643518518518515,0.7835648148148149,70
5m,ETH,workday,tf1,20,-1.4,-1.2000000000000002,0.16989843028624185,0.8301015697137581,55
5m,ETH,workday,tf1,20,-1.2000000000000002,-1.0000000000000002,0.2974537037037037,0.7025462962962963,70
5m,ETH,workday,tf1,20,-1.0,-0.8,0.31775293946871824,0.6822470605312818,81
5m,ETH,workday,tf1,20,-0.8,-0.6000000000000001,0.38320000000000004,0.6168,73
5m,ETH,workday,tf1,20,-0.6000000000000001,-0.4000000000000001,0.3816654492330168,0.6183345507669832,72
5m,ETH,workday,tf1,20,-0.4,-0.2,0.4791760977818017,0.5208239022181983,92
5m,ETH,workday,tf1,20,-0.2,0.0,0.4740444444444444,0.5259555555555556,73
5m,ETH,workday,tf1,20,0.0,0.2,0.4318550567874526,0.5681449432125474,84
5m,ETH,workday,tf1,20,0.2,0.4,0.6023472031702485,0.3976527968297515,79
5m,ETH,workday,tf1,20,0.4,0.6000000000000001,0.6264288980338363,0.3735711019661637,79
5m,ETH,workday,tf1,20,0.6000000000000001,0.8,0.6622222222222222,0.33777777777777784,73
5m,ETH,workday,tf1,20,0.8,1.0,0.7565586419753086,0.24344135802469136,70
5m,ETH,workday,tf1,20,1.0,1.2,0.7011555555555555,0.29884444444444447,73
5m,ETH,workday,tf1,20,1.2000000000000002,1.4,0.7907692307692309,0.2092307692307691,63
5m,ETH,workday,tf1,20,1.4,1.6,0.7996432818073722,0.2003567181926278,56
5m,ETH,workday,tf1,20,1.6,1.8,0.8591735537190082,0.14082644628099183,53
5m,ETH,workday,tf1,20,1.8,2.0,0.867358708189158,0.13264129181084205,49
5m,ETH,workday,tf1,20,2.0,2.2,0.7994791666666666,0.20052083333333337,46
5m,ETH,workday,tf1,20,2.2,2.4000000000000004,0.8978147122191444,0.10218528778085556,55
5m,ETH,workday,tf1,20,2.4000000000000004,2.6000000000000005,0.9060083283759668,0.09399167162403321,39
5m,ETH,workday,tf1,20,2.6,2.8000000000000003,0.8772112382934442,0.12278876170655584,29
5m,ETH,workday,tf1,20,2.8000000000000003,3.0000000000000004,0.8935185185185185,0.10648148148148151,34
5m,ETH,workday,tf1,20,3.0,3.2,0.827364554637282,0.17263544536271802,31
5m,ETH,workday,tf1,20,3.2,3.4000000000000004,0.9013079667063021,0.09869203329369791,27
5m,ETH,workday,tf1,20,3.4000000000000004,3.6000000000000005,0.8842975206611571,0.11570247933884292,31
5m,ETH,workday,tf1,20,3.6,3.8,0.7392,0.26080000000000003,23
5m,ETH,workday,tf1,20,3.8,4.0,0.84375,0.15625,22
5m,ETH,workday,tf1,20,4.6000000000000005,4.800000000000001,0.8719008264462811,0.12809917355371891,20
5m,ETH,workday,tf1,21,-4.0,-3.8,0.08723599632690542,0.9127640036730946,31
5m,ETH,workday,tf1,21,-3.8,-3.6,0.07815924032140244,0.9218407596785976,35
5m,ETH,workday,tf1,21,-3.6,-3.4,0.14497041420118334,0.8550295857988166,24
5m,ETH,workday,tf1,21,-3.4000000000000004,-3.2,0.10562414266117964,0.8943758573388203,25
5m,ETH,workday,tf1,21,-3.2,-3.0,0.11245674740484424,0.8875432525951558,32
5m,ETH,workday,tf1,21,-3.0,-2.8,0.12839506172839507,0.8716049382716049,43
5m,ETH,workday,tf1,21,-2.8000000000000003,-2.6,0.08024691358024685,0.9197530864197532,34
5m,ETH,workday,tf1,21,-2.6,-2.4,0.10578512396694213,0.8942148760330578,53
5m,ETH,workday,tf1,21,-2.4000000000000004,-2.2,0.051400430901815924,0.9485995690981841,55
5m,ETH,workday,tf1,21,-2.2,-2.0,0.10808767951625091,0.8919123204837491,61
5m,ETH,workday,tf1,21,-2.0,-1.8,0.18682671591258843,0.8131732840874115,55
5m,ETH,workday,tf1,21,-1.8,-1.6,0.149585798816568,0.850414201183432,63
5m,ETH,workday,tf1,21,-1.6,-1.4,0.22244897959183665,0.7775510204081634,68
5m,ETH,workday,tf1,21,-1.4,-1.2000000000000002,0.13882590073066253,0.8611740992693375,61
5m,ETH,workday,tf1,21,-1.2000000000000002,-1.0000000000000002,0.23553719008264457,0.7644628099173554,64
5m,ETH,workday,tf1,21,-1.0,-0.8,0.38757396449704135,0.6124260355029587,76
5m,ETH,workday,tf1,21,-0.8,-0.6000000000000001,0.39163237311385457,0.6083676268861454,79
5m,ETH,workday,tf1,21,-0.6000000000000001,-0.4000000000000001,0.33349609375,0.66650390625,62
5m,ETH,workday,tf1,21,-0.4,-0.2,0.4257728803183348,0.5742271196816652,97
5m,ETH,workday,tf1,21,-0.2,0.0,0.5066616626008632,0.4933383373991368,71
5m,ETH,workday,tf1,21,0.0,0.2,0.45681781765742663,0.5431821823425733,77
5m,ETH,workday,tf1,21,0.2,0.4,0.616345963102559,0.38365403689744104,69
5m,ETH,workday,tf1,21,0.4,0.6000000000000001,0.6394557823129252,0.3605442176870748,82
5m,ETH,workday,tf1,21,0.6000000000000001,0.8,0.6665512465373961,0.33344875346260394,74
5m,ETH,workday,tf1,21,0.8,1.0,0.643721483832573,0.356278516167427,69
5m,ETH,workday,tf1,21,1.0,1.2,0.6767447719828672,0.3232552280171328,61
5m,ETH,workday,tf1,21,1.2000000000000002,1.4,0.810570987654321,0.189429012345679,70
5m,ETH,workday,tf1,21,1.4,1.6,0.8458049886621315,0.1541950113378685,61
5m,ETH,workday,tf1,21,1.6,1.8,0.8766159149669634,0.12338408503303655,57
5m,ETH,workday,tf1,21,1.8,2.0,0.942714340638216,0.05728565936178398,49
5m,ETH,workday,tf1,21,2.0,2.2,0.884,0.11599999999999999,48
5m,ETH,workday,tf1,21,2.2,2.4000000000000004,0.8854875283446711,0.11451247165532885,40
5m,ETH,workday,tf1,21,2.4000000000000004,2.6000000000000005,0.8993055555555555,0.10069444444444453,46
5m,ETH,workday,tf1,21,2.6,2.8000000000000003,0.9311224489795921,0.06887755102040793,26
5m,ETH,workday,tf1,21,2.8000000000000003,3.0000000000000004,0.8370986920332937,0.16290130796670632,27
5m,ETH,workday,tf1,21,3.0,3.2,0.8875432525951555,0.11245674740484446,32
5m,ETH,workday,tf1,21,3.2,3.4000000000000004,0.9311224489795921,0.06887755102040793,26
5m,ETH,workday,tf1,21,3.4000000000000004,3.6000000000000005,0.8979591836734694,0.10204081632653061,26
5m,ETH,workday,tf1,21,3.6,3.8,0.7653061224489796,0.23469387755102045,26
5m,ETH,workday,tf1,21,4.0,4.2,0.9127640036730947,0.08723599632690526,31
5m,ETH,workday,tf1,21,4.2,4.4,0.9260355029585798,0.07396449704142016,24
5m,ETH,workday,tf1,21,4.6000000000000005,4.800000000000001,0.9132231404958678,0.08677685950413216,20
5m,ETH,workday,tf1,22,-4.2,-4.0,0.16257088846880902,0.8374291115311909,21
5m,ETH,workday,tf1,22,-4.0,-3.8,0.09261186264308005,0.9073881373569199,29
5m,ETH,workday,tf1,22,-3.8,-3.6,0.09555555555555548,0.9044444444444445,28
5m,ETH,workday,tf1,22,-3.6,-3.4,0.07396449704142007,0.92603550295858,24
5m,ETH,workday,tf1,22,-3.4000000000000004,-3.2,0.09869203329369797,0.901307966706302,27
5m,ETH,workday,tf1,22,-3.2,-3.0,0.1363265306122448,0.8636734693877552,33
5m,ETH,workday,tf1,22,-3.0,-2.8,0.07815924032140244,0.9218407596785976,35
5m,ETH,workday,tf1,22,-2.8000000000000003,-2.6,0.1962809917355372,0.8037190082644627,42
5m,ETH,workday,tf1,22,-2.6,-2.4,0.07074380165289251,0.9292561983471075,53
5m,ETH,workday,tf1,22,-2.4000000000000004,-2.2,0.08592592592592586,0.9140740740740741,43
5m,ETH,workday,tf1,22,-2.2,-2.0,0.05621301775147923,0.9437869822485208,50
5m,ETH,workday,tf1,22,-2.0,-1.8,0.1728316326530612,0.8271683673469388,54
5m,ETH,workday,tf1,22,-1.8,-1.6,0.15096211069232293,0.8490378893076771,69
5m,ETH,workday,tf1,22,-1.6,-1.4,0.15408587257617726,0.8459141274238228,74
5m,ETH,workday,tf1,22,-1.4,-1.2000000000000002,0.19080892233270624,0.8091910776672937,59
5m,ETH,workday,tf1,22,-1.2000000000000002,-1.0000000000000002,0.25735294117647056,0.7426470588235294,66
5m,ETH,workday,tf1,22,-1.0,-0.8,0.35452858829482203,0.645471411705178,75
5m,ETH,workday,tf1,22,-0.8,-0.6000000000000001,0.3357468756199166,0.6642531243800833,69
5m,ETH,workday,tf1,22,-0.6000000000000001,-0.4000000000000001,0.36996627653243397,0.630033723467566,69
5m,ETH,workday,tf1,22,-0.4,-0.2,0.34027700831024926,0.6597229916897507,93
5m,ETH,workday,tf1,22,-0.2,0.0,0.5948726598077247,0.40512734019227525,75
5m,ETH,workday,tf1,22,0.0,0.2,0.5,0.5,68
5m,ETH,workday,tf1,22,0.2,0.4,0.5974999999999999,0.4025000000000001,78
5m,ETH,workday,tf1,22,0.4,0.6000000000000001,0.6418843134113122,0.35811568658868775,77
5m,ETH,workday,tf1,22,0.6000000000000001,0.8,0.6942857142857142,0.3057142857142858,68
5m,ETH,workday,tf1,22,0.8,1.0,0.6828125,0.31718749999999996,78
5m,ETH,workday,tf1,22,1.0,1.2,0.6894132653061223,0.31058673469387765,54
5m,ETH,workday,tf1,22,1.2000000000000002,1.4,0.825439453125,0.174560546875,62
5m,ETH,workday,tf1,22,1.4,1.6,0.9085083659665361,0.09149163403346394,51
5m,ETH,workday,tf1,22,1.6,1.8,0.8698224852071005,0.13017751479289952,50
5m,ETH,workday,tf1,22,1.8,2.0,0.8721965112139551,0.12780348878604486,51
5m,ETH,workday,tf1,22,2.0,2.2,0.8264,0.17359999999999998,48
5m,ETH,workday,tf1,22,2.2,2.4000000000000004,0.9316712834718376,0.06832871652816241,55
5m,ETH,workday,tf1,22,2.4000000000000004,2.6000000000000005,0.85625,0.14375000000000004,38
5m,ETH,workday,tf1,22,2.6,2.8000000000000003,0.9175510204081633,0.08244897959183672,33
5m,ETH,workday,tf1,22,2.8000000000000003,3.0000000000000004,0.939453125,0.060546875,30
5m,ETH,workday,tf1,22,3.0,3.2,0.919753086419753,0.08024691358024705,34
5m,ETH,workday,tf1,22,3.2,3.4000000000000004,0.8692033293697979,0.13079667063020206,27
5m,ETH,workday,tf1,22,3.4000000000000004,3.6000000000000005,0.9474068663257853,0.0525931336742147,35
5m,ETH,workday,tf1,22,3.6,3.8,0.8550295857988165,0.1449704142011835,24
5m,ETH,workday,tf1,22,4.0,4.2,0.9044444444444443,0.09555555555555573,28
5m,ETH,workday,tf1,22,4.2,4.4,0.8864,0.11360000000000003,23
5m,ETH,workday,tf1,23,-4.0,-3.8,0.06243496357960455,0.9375650364203955,29
5m,ETH,workday,tf1,23,-3.8,-3.6,0.08984375,0.91015625,30
5m,ETH,workday,tf1,23,-3.6,-3.4,0.0644444444444444,0.9355555555555556,28
5m,ETH,workday,tf1,23,-3.4000000000000004,-3.2,0.09625,0.90375,38
5m,ETH,workday,tf1,23,-3.2,-3.0,0.06611570247933879,0.9338842975206612,42
5m,ETH,workday,tf1,23,-3.0,-2.8,0.11570247933884296,0.8842975206611571,31
5m,ETH,workday,tf1,23,-2.8000000000000003,-2.6,0.12603878116343487,0.8739612188365651,36
5m,ETH,workday,tf1,23,-2.6,-2.4,0.09271856890904503,0.9072814310909549,61
5m,ETH,workday,tf1,23,-2.4000000000000004,-2.2,0.1049149338374291,0.8950850661625709,44
5m,ETH,workday,tf1,23,-2.2,-2.0,0.10047562425683706,0.8995243757431629,56
5m,ETH,workday,tf1,23,-2.0,-1.8,0.09130859375,0.90869140625,62
5m,ETH,workday,tf1,23,-1.8,-1.6,0.13604185903354873,0.8639581409664513,55
5m,ETH,workday,tf1,23,-1.6,-1.4,0.23905325443786976,0.7609467455621303,63
5m,ETH,workday,tf1,23,-1.4,-1.2000000000000002,0.22414201183431956,0.7758579881656804,63
5m,ETH,workday,tf1,23,-1.2000000000000002,-1.0000000000000002,0.15297014465989528,0.8470298553401048,55
5m,ETH,workday,tf1,23,-1.0,-0.8,0.3057142857142857,0.6942857142857143,68
5m,ETH,workday,tf1,23,-0.8,-0.6000000000000001,0.3447145061728394,0.6552854938271606,70
5m,ETH,workday,tf1,23,-0.6000000000000001,-0.4000000000000001,0.4000750609870519,0.5999249390129481,71
5m,ETH,workday,tf1,23,-0.4,-0.2,0.48149335042461144,0.5185066495753885,77
5m,ETH,workday,tf1,23,-0.2,0.0,0.5421429660112788,0.45785703398872124,79
5m,ETH,workday,tf1,23,0.0,0.2,0.3846952908587258,0.6153047091412742,74
5m,ETH,workday,tf1,23,0.2,0.4,0.5732782886094951,0.42672171139050485,71
5m,ETH,workday,tf1,23,0.4,0.6000000000000001,0.6221590909090909,0.37784090909090906,86
5m,ETH,workday,tf1,23,0.6000000000000001,0.8,0.7238520408163265,0.2761479591836735,54
5m,ETH,workday,tf1,23,0.8,1.0,0.7347965249199816,0.2652034750800184,79
5m,ETH,workday,tf1,23,1.0,1.2,0.7218934911242603,0.27810650887573973,50
5m,ETH,workday,tf1,23,1.2000000000000002,1.4,0.8625,0.13749999999999996,58
5m,ETH,workday,tf1,23,1.4,1.6,0.8591735537190082,0.14082644628099183,53
5m,ETH,workday,tf1,23,1.6,1.8,0.8744855967078189,0.1255144032921811,52
5m,ETH,workday,tf1,23,1.8,2.0,0.8648,0.1352,48
5m,ETH,workday,tf1,23,2.0,2.2,0.904326793872615,0.09567320612738495,59
5m,ETH,workday,tf1,23,2.2,2.4000000000000004,0.9266642933428267,0.07333570665717326,51
5m,ETH,workday,tf1,23,2.4000000000000004,2.6000000000000005,0.8451424397370344,0.1548575602629656,35
5m,ETH,workday,tf1,23,2.6,2.8000000000000003,0.8962746530314097,0.10372534696859026,35
5m,ETH,workday,tf1,23,2.8000000000000003,3.0000000000000004,0.9524092801903629,0.04759071980963714,39
5m,ETH,workday,tf1,23,3.0,3.2,0.9275,0.07250000000000001,38
5m,ETH,workday,tf1,23,3.2,3.4000000000000004,0.9152249134948096,0.08477508650519039,32
5m,ETH,workday,tf1,23,3.4000000000000004,3.6000000000000005,0.8316326530612245,0.16836734693877553,26
5m,ETH,workday,tf1,23,3.6,3.8,0.8979591836734694,0.10204081632653061,26
5m,ETH,workday,tf1,23,4.0,4.2,0.8550295857988165,0.1449704142011835,24
5m,ETH,workday,tf1,23,4.4,4.6000000000000005,0.8943758573388204,0.10562414266117959,25
5m,ETH,workday,tf1,24,-4.0,-3.8,0.05551020408163258,0.9444897959183675,33
5m,ETH,workday,tf1,24,-3.8,-3.6,0.15296566077003118,0.8470343392299688,29
5m,ETH,workday,tf1,24,-3.6,-3.4,0.08477508650519029,0.9152249134948097,32
5m,ETH,workday,tf1,24,-3.4000000000000004,-3.2,0.060546875,0.939453125,30
5m,ETH,workday,tf1,24,-3.2,-3.0,0.1632653061224489,0.8367346938775511,33
5m,ETH,workday,tf1,24,-3.0,-2.8,0.05401234567901227,0.9459876543209877,34
5m,ETH,workday,tf1,24,-2.8000000000000003,-2.6,0.054183813443072666,0.9458161865569273,52
5m,ETH,workday,tf1,24,-2.6,-2.4,0.07079119571683518,0.9292088042831648,39
5m,ETH,workday,tf1,24,-2.4000000000000004,-2.2,0.15297014465989528,0.8470298553401048,55
5m,ETH,workday,tf1,24,-2.2,-2.0,0.09149163403346383,0.9085083659665362,51
5m,ETH,workday,tf1,24,-2.0,-1.8,0.09882217753519103,0.9011778224648089,57
5m,ETH,workday,tf1,24,-1.8,-1.6,0.10978147762747138,0.8902185223725286,60
5m,ETH,workday,tf1,24,-1.6,-1.4,0.15408587257617726,0.8459141274238228,74
5m,ETH,workday,tf1,24,-1.4,-1.2000000000000002,0.1618795666414713,0.8381204333585287,61
5m,ETH,workday,tf1,24,-1.2000000000000002,-1.0000000000000002,0.19388888888888886,0.8061111111111111,58
5m,ETH,workday,tf1,24,-1.0,-0.8,0.20343392299687826,0.7965660770031218,60
5m,ETH,workday,tf1,24,-0.8,-0.6000000000000001,0.34391259105098854,0.6560874089490114,60
5m,ETH,workday,tf1,24,-0.6000000000000001,-0.4000000000000001,0.4028571428571429,0.5971428571428571,68
5m,ETH,workday,tf1,24,-0.4,-0.2,0.5483637241879,0.4516362758121,89
5m,ETH,workday,tf1,24,-0.2,0.0,0.48837868480725627,0.5116213151927438,82
5m,ETH,workday,tf1,24,0.0,0.2,0.5,0.5,74
5m,ETH,workday,tf1,24,0.2,0.4,0.599899218946838,0.40010078105316205,61
5m,ETH,workday,tf1,24,0.4,0.6000000000000001,0.6297777777777778,0.37022222222222223,73
5m,ETH,workday,tf1,24,0.6000000000000001,0.8,0.7395358063876215,0.2604641936123785,69
5m,ETH,workday,tf1,24,0.8,1.0,0.6460065507684556,0.3539934492315444,61
5m,ETH,workday,tf1,24,1.0,1.2,0.754325259515571,0.24567474048442905,49
5m,ETH,workday,tf1,24,1.2000000000000002,1.4,0.8330078125,0.1669921875,62
5m,ETH,workday,tf1,24,1.4,1.6,0.9058272632674297,0.09417273673257032,60
5m,ETH,workday,tf1,24,1.6,1.8,0.8828775267538645,0.11712247324613545,56
5m,ETH,workday,tf1,24,1.8,2.0,0.8861976163014227,0.11380238369857731,49
5m,ETH,workday,tf1,24,2.0,2.2,0.9192708333333334,0.08072916666666663,46
5m,ETH,workday,tf1,24,2.2,2.4000000000000004,0.8515625,0.1484375,30
5m,ETH,workday,tf1,24,2.4000000000000004,2.6000000000000005,0.8358846564613742,0.16411534353862578,51
5m,ETH,workday,tf1,24,2.6,2.8000000000000003,0.9238754325259514,0.07612456747404861,49
5m,ETH,workday,tf1,24,2.8000000000000003,3.0000000000000004,0.9275,0.07250000000000001,38
5m,ETH,workday,tf1,24,3.0,3.2,0.9231999999999999,0.07680000000000009,23
5m,ETH,workday,tf1,24,3.2,3.4000000000000004,0.9474068663257853,0.0525931336742147,35
5m,ETH,workday,tf1,24,3.4000000000000004,3.6000000000000005,0.9459876543209877,0.05401234567901225,34
