day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range,ticker
workday,tf1,4,-50.0,-40.0,0.3548387096774194,0.6451612903225806,60,BTC
workday,tf1,4,-40.0,-30.0,0.3037974683544304,0.6962025316455696,77,BTC
workday,tf1,4,-30.0,-20.0,0.4310344827586206,0.5689655172413793,114,BTC
workday,tf1,4,-20.0,-10.0,0.3712121212121212,0.6287878787878788,130,BTC
workday,tf1,4,-10.0,0.0,0.4846625766871165,0.5153374233128835,161,BTC
workday,tf1,4,0.0,10.0,0.5,0.5,169,BTC
workday,tf1,4,10.0,20.0,0.5984848484848485,0.4015151515151515,130,BTC
workday,tf1,4,20.0,30.0,0.652542372881356,0.347457627118644,116,BTC
workday,tf1,4,30.0,40.0,0.6774193548387096,0.3225806451612903,91,BTC
workday,tf1,4,40.0,50.0,0.639344262295082,0.360655737704918,59,BTC
workday,tf1,4,50.0,60.0,0.5624999999999999,0.4375000000000001,46,BTC
workday,tf1,4,60.0,70.0,0.8611111111111112,0.1388888888888888,34,BTC
workday,tf1,4,70.0,80.0,0.68,0.3199999999999999,23,BTC
workday,tf1,4,80.0,90.0,0.6363636363636364,0.3636363636363636,20,BTC
workday,tf1,5,-90.0,-80.0,0.1785714285714285,0.8214285714285714,26,BTC
workday,tf1,5,-80.0,-70.0,0.2333333333333333,0.7666666666666666,28,BTC
workday,tf1,5,-70.0,-60.0,0.3333333333333333,0.6666666666666667,37,BTC
workday,tf1,5,-60.0,-50.0,0.3673469387755102,0.6326530612244898,47,BTC
workday,tf1,5,-50.0,-40.0,0.3289473684210526,0.6710526315789473,74,BTC
workday,tf1,5,-40.0,-30.0,0.3292682926829268,0.6707317073170731,80,BTC
workday,tf1,5,-30.0,-20.0,0.4144144144144144,0.5855855855855856,109,BTC
workday,tf1,5,-20.0,-10.0,0.381294964028777,0.618705035971223,137,BTC
workday,tf1,5,-10.0,0.0,0.44,0.56,123,BTC
workday,tf1,5,0.0,10.0,0.5314465408805031,0.4685534591194968,157,BTC
workday,tf1,5,10.0,20.0,0.6124031007751938,0.3875968992248062,127,BTC
workday,tf1,5,20.0,30.0,0.7128712871287128,0.2871287128712871,99,BTC
workday,tf1,5,30.0,40.0,0.6136363636363636,0.3863636363636363,86,BTC
workday,tf1,5,40.0,50.0,0.7272727272727273,0.2727272727272727,64,BTC
workday,tf1,5,50.0,60.0,0.6923076923076923,0.3076923076923077,37,BTC
workday,tf1,5,60.0,70.0,0.6829268292682927,0.3170731707317072,39,BTC
workday,tf1,5,70.0,80.0,0.7058823529411765,0.2941176470588235,32,BTC
workday,tf1,5,80.0,90.0,0.5833333333333334,0.4166666666666666,22,BTC
workday,tf1,6,-90.0,-80.0,0.2424242424242424,0.7575757575757576,31,BTC
workday,tf1,6,-70.0,-60.0,0.320754716981132,0.679245283018868,51,BTC
workday,tf1,6,-60.0,-50.0,0.2321428571428571,0.7678571428571428,54,BTC
workday,tf1,6,-50.0,-40.0,0.365079365079365,0.6349206349206349,61,BTC
workday,tf1,6,-40.0,-30.0,0.3452380952380953,0.6547619047619047,82,BTC
workday,tf1,6,-30.0,-20.0,0.4363636363636363,0.5636363636363637,108,BTC
workday,tf1,6,-20.0,-10.0,0.3992537313432835,0.6007462686567164,132,BTC
workday,tf1,6,-10.0,0.0,0.3787878787878788,0.6212121212121212,130,BTC
workday,tf1,6,0.0,10.0,0.6015037593984962,0.3984962406015038,131,BTC
workday,tf1,6,10.0,20.0,0.5714285714285714,0.4285714285714286,117,BTC
workday,tf1,6,20.0,30.0,0.7010309278350515,0.2989690721649485,95,BTC
workday,tf1,6,30.0,40.0,0.6741573033707864,0.3258426966292136,87,BTC
workday,tf1,6,40.0,50.0,0.7058823529411765,0.2941176470588235,66,BTC
workday,tf1,6,50.0,60.0,0.6428571428571429,0.3571428571428571,40,BTC
workday,tf1,6,60.0,70.0,0.7142857142857143,0.2857142857142857,33,BTC
workday,tf1,6,70.0,80.0,0.7575757575757576,0.2424242424242424,31,BTC
workday,tf1,6,80.0,90.0,0.5384615384615384,0.4615384615384615,24,BTC
workday,tf1,6,90.0,100.0,0.7391304347826086,0.2608695652173913,21,BTC
workday,tf1,7,-90.0,-80.0,0.1875,0.8125,30,BTC
workday,tf1,7,-80.0,-70.0,0.21875,0.78125,30,BTC
workday,tf1,7,-70.0,-60.0,0.3061224489795918,0.6938775510204082,47,BTC
workday,tf1,7,-60.0,-50.0,0.2615384615384615,0.7384615384615385,63,BTC
workday,tf1,7,-50.0,-40.0,0.265625,0.734375,62,BTC
workday,tf1,7,-40.0,-30.0,0.3043478260869565,0.6956521739130435,67,BTC
workday,tf1,7,-30.0,-20.0,0.4086021505376344,0.5913978494623655,91,BTC
workday,tf1,7,-20.0,-10.0,0.4194915254237288,0.5805084745762712,116,BTC
workday,tf1,7,-10.0,0.0,0.518796992481203,0.4812030075187969,131,BTC
workday,tf1,7,0.0,10.0,0.5546218487394958,0.4453781512605042,117,BTC
workday,tf1,7,10.0,20.0,0.5909090909090909,0.409090909090909,108,BTC
workday,tf1,7,20.0,30.0,0.5727272727272728,0.4272727272727272,108,BTC
workday,tf1,7,30.0,40.0,0.6835443037974683,0.3164556962025316,77,BTC
workday,tf1,7,40.0,50.0,0.7166666666666667,0.2833333333333333,58,BTC
workday,tf1,7,50.0,60.0,0.7222222222222222,0.2777777777777778,52,BTC
workday,tf1,7,60.0,70.0,0.7419354838709677,0.2580645161290322,29,BTC
workday,tf1,7,70.0,80.0,0.7575757575757576,0.2424242424242424,31,BTC
workday,tf1,7,80.0,90.0,0.696969696969697,0.303030303030303,31,BTC
workday,tf1,7,90.0,100.0,0.7741935483870968,0.2258064516129032,29,BTC
workday,tf1,8,-100.0,-90.0,0.2068965517241379,0.7931034482758621,27,BTC
workday,tf1,8,-90.0,-80.0,0.25,0.75,22,BTC
workday,tf1,8,-80.0,-70.0,0.3617021276595745,0.6382978723404256,45,BTC
workday,tf1,8,-70.0,-60.0,0.22,0.78,48,BTC
workday,tf1,8,-60.0,-50.0,0.2765957446808511,0.7234042553191489,45,BTC
workday,tf1,8,-50.0,-40.0,0.3676470588235294,0.6323529411764706,66,BTC
workday,tf1,8,-40.0,-30.0,0.379746835443038,0.620253164556962,77,BTC
workday,tf1,8,-30.0,-20.0,0.3529411764705882,0.6470588235294117,100,BTC
workday,tf1,8,-20.0,-10.0,0.3691588785046729,0.6308411214953271,105,BTC
workday,tf1,8,-10.0,0.0,0.5089285714285714,0.4910714285714286,110,BTC
workday,tf1,8,0.0,10.0,0.5365853658536586,0.4634146341463414,121,BTC
workday,tf1,8,10.0,20.0,0.5630252100840336,0.4369747899159664,117,BTC
workday,tf1,8,20.0,30.0,0.5581395348837209,0.4418604651162791,84,BTC
workday,tf1,8,30.0,40.0,0.7023809523809523,0.2976190476190476,82,BTC
workday,tf1,8,40.0,50.0,0.6785714285714286,0.3214285714285714,54,BTC
workday,tf1,8,50.0,60.0,0.7346938775510204,0.2653061224489795,47,BTC
workday,tf1,8,60.0,70.0,0.875,0.125,38,BTC
workday,tf1,8,70.0,80.0,0.8461538461538461,0.1538461538461538,37,BTC
workday,tf1,8,90.0,100.0,0.8333333333333334,0.1666666666666666,28,BTC
workday,tf1,8,110.0,120.0,0.8636363636363636,0.1363636363636363,20,BTC
workday,tf1,9,-100.0,-90.0,0.3214285714285714,0.6785714285714286,26,BTC
workday,tf1,9,-90.0,-80.0,0.1515151515151515,0.8484848484848485,31,BTC
workday,tf1,9,-80.0,-70.0,0.3255813953488372,0.6744186046511628,41,BTC
workday,tf1,9,-70.0,-60.0,0.3829787234042553,0.6170212765957447,45,BTC
workday,tf1,9,-60.0,-50.0,0.3035714285714285,0.6964285714285714,54,BTC
workday,tf1,9,-50.0,-40.0,0.2807017543859649,0.7192982456140351,55,BTC
workday,tf1,9,-40.0,-30.0,0.2531645569620253,0.7468354430379747,77,BTC
workday,tf1,9,-30.0,-20.0,0.4554455445544554,0.5445544554455446,99,BTC
workday,tf1,9,-20.0,-10.0,0.3826530612244898,0.6173469387755102,96,BTC
workday,tf1,9,-10.0,0.0,0.4690265486725664,0.5309734513274336,111,BTC
workday,tf1,9,0.0,10.0,0.5317460317460317,0.4682539682539682,124,BTC
workday,tf1,9,10.0,20.0,0.5688073394495412,0.4311926605504588,107,BTC
workday,tf1,9,20.0,30.0,0.5764705882352941,0.4235294117647059,83,BTC
workday,tf1,9,30.0,40.0,0.6527777777777778,0.3472222222222222,70,BTC
workday,tf1,9,40.0,50.0,0.7627118644067796,0.2372881355932203,57,BTC
workday,tf1,9,50.0,60.0,0.7321428571428571,0.2678571428571429,54,BTC
workday,tf1,9,60.0,70.0,0.7916666666666666,0.2083333333333333,46,BTC
workday,tf1,9,70.0,80.0,0.78125,0.21875,30,BTC
workday,tf1,9,80.0,90.0,0.76,0.24,23,BTC
workday,tf1,9,90.0,100.0,0.8888888888888888,0.1111111111111111,25,BTC
workday,tf1,9,100.0,110.0,0.782608695652174,0.217391304347826,21,BTC
workday,tf1,10,-120.0,-110.0,0.1818181818181818,0.8181818181818181,20,BTC
workday,tf1,10,-110.0,-100.0,0.1739130434782608,0.8260869565217391,21,BTC
workday,tf1,10,-100.0,-90.0,0.1851851851851851,0.8148148148148149,25,BTC
workday,tf1,10,-90.0,-80.0,0.3333333333333333,0.6666666666666667,34,BTC
workday,tf1,10,-80.0,-70.0,0.3809523809523809,0.6190476190476191,40,BTC
workday,tf1,10,-70.0,-60.0,0.1363636363636363,0.8636363636363636,42,BTC
workday,tf1,10,-60.0,-50.0,0.3508771929824561,0.6491228070175439,55,BTC
workday,tf1,10,-50.0,-40.0,0.3442622950819672,0.6557377049180328,59,BTC
workday,tf1,10,-40.0,-30.0,0.2441860465116279,0.7558139534883721,84,BTC
workday,tf1,10,-30.0,-20.0,0.3838383838383838,0.6161616161616161,97,BTC
workday,tf1,10,-20.0,-10.0,0.4455445544554455,0.5544554455445545,99,BTC
workday,tf1,10,-10.0,0.0,0.4651162790697674,0.5348837209302326,84,BTC
workday,tf1,10,0.0,10.0,0.4766355140186916,0.5233644859813085,105,BTC
workday,tf1,10,10.0,20.0,0.6065573770491803,0.3934426229508196,120,BTC
workday,tf1,10,20.0,30.0,0.64375,0.3562499999999999,78,BTC
workday,tf1,10,30.0,40.0,0.6219512195121951,0.3780487804878049,80,BTC
workday,tf1,10,40.0,50.0,0.6825396825396826,0.3174603174603174,61,BTC
workday,tf1,10,50.0,60.0,0.8666666666666667,0.1333333333333333,43,BTC
workday,tf1,10,60.0,70.0,0.7380952380952381,0.2619047619047618,40,BTC
workday,tf1,10,70.0,80.0,0.9090909090909092,0.0909090909090909,31,BTC
workday,tf1,10,80.0,90.0,0.8214285714285714,0.1785714285714286,26,BTC
workday,tf1,10,90.0,100.0,0.8064516129032258,0.1935483870967742,29,BTC
workday,tf1,10,100.0,110.0,0.76,0.24,23,BTC
workday,tf1,10,110.0,120.0,0.8181818181818182,0.1818181818181817,20,BTC
workday,tf1,11,-100.0,-90.0,0.2,0.8,33,BTC
workday,tf1,11,-90.0,-80.0,0.125,0.875,38,BTC
workday,tf1,11,-80.0,-70.0,0.2758620689655172,0.7241379310344828,27,BTC
workday,tf1,11,-70.0,-60.0,0.1777777777777777,0.8222222222222222,43,BTC
workday,tf1,11,-60.0,-50.0,0.3389830508474576,0.6610169491525424,57,BTC
workday,tf1,11,-50.0,-40.0,0.2833333333333333,0.7166666666666667,58,BTC
workday,tf1,11,-40.0,-30.0,0.3186813186813186,0.6813186813186813,89,BTC
workday,tf1,11,-30.0,-20.0,0.3414634146341463,0.6585365853658536,80,BTC
workday,tf1,11,-20.0,-10.0,0.4356435643564356,0.5643564356435644,99,BTC
workday,tf1,11,-10.0,0.0,0.5204081632653061,0.4795918367346938,96,BTC
workday,tf1,11,0.0,10.0,0.5761904761904761,0.4238095238095238,103,BTC
workday,tf1,11,10.0,20.0,0.6363636363636362,0.3636363636363637,97,BTC
workday,tf1,11,20.0,30.0,0.6363636363636364,0.3636363636363636,86,BTC
workday,tf1,11,30.0,40.0,0.5757575757575758,0.4242424242424242,64,BTC
workday,tf1,11,40.0,50.0,0.7741935483870968,0.2258064516129032,60,BTC
workday,tf1,11,50.0,60.0,0.6785714285714286,0.3214285714285714,54,BTC
workday,tf1,11,60.0,70.0,0.7674418604651163,0.2325581395348837,41,BTC
workday,tf1,11,70.0,80.0,0.7567567567567568,0.2432432432432432,35,BTC
workday,tf1,11,80.0,90.0,0.8333333333333334,0.1666666666666666,28,BTC
workday,tf1,11,90.0,100.0,0.8181818181818182,0.1818181818181817,20,BTC
workday,tf1,11,100.0,110.0,0.6666666666666666,0.3333333333333333,25,BTC
workday,tf1,12,-140.0,-130.0,0.2272727272727272,0.7727272727272727,20,BTC
workday,tf1,12,-110.0,-100.0,0.1304347826086956,0.8695652173913043,21,BTC
workday,tf1,12,-100.0,-90.0,0.1538461538461538,0.8461538461538461,24,BTC
workday,tf1,12,-90.0,-80.0,0.2368421052631578,0.7631578947368421,36,BTC
workday,tf1,12,-80.0,-70.0,0.3055555555555556,0.6944444444444444,34,BTC
workday,tf1,12,-70.0,-60.0,0.2340425531914893,0.7659574468085106,45,BTC
workday,tf1,12,-60.0,-50.0,0.3333333333333333,0.6666666666666666,43,BTC
workday,tf1,12,-50.0,-40.0,0.2625,0.7375,78,BTC
workday,tf1,12,-40.0,-30.0,0.2682926829268293,0.7317073170731707,80,BTC
workday,tf1,12,-30.0,-20.0,0.3647058823529411,0.6352941176470588,83,BTC
workday,tf1,12,-20.0,-10.0,0.4625,0.5375,78,BTC
workday,tf1,12,-10.0,0.0,0.5294117647058824,0.4705882352941176,117,BTC
workday,tf1,12,0.0,10.0,0.5963855421686747,0.4036144578313253,81,BTC
workday,tf1,12,10.0,20.0,0.5599999999999999,0.44,98,BTC
workday,tf1,12,20.0,30.0,0.65,0.35,78,BTC
workday,tf1,12,30.0,40.0,0.6865671641791045,0.3134328358208955,65,BTC
workday,tf1,12,40.0,50.0,0.6825396825396826,0.3174603174603174,61,BTC
workday,tf1,12,50.0,60.0,0.7407407407407407,0.2592592592592593,52,BTC
workday,tf1,12,60.0,70.0,0.6818181818181818,0.3181818181818182,42,BTC
workday,tf1,12,70.0,80.0,0.6829268292682927,0.3170731707317072,39,BTC
workday,tf1,12,80.0,90.0,0.7666666666666667,0.2333333333333332,28,BTC
workday,tf1,12,90.0,100.0,0.8636363636363636,0.1363636363636363,20,BTC
workday,tf1,12,130.0,140.0,0.7083333333333334,0.2916666666666666,22,BTC
workday,tf1,13,-120.0,-110.0,0.1481481481481481,0.8518518518518519,25,BTC
workday,tf1,13,-110.0,-100.0,0.2727272727272727,0.7272727272727273,20,BTC
workday,tf1,13,-100.0,-90.0,0.0869565217391304,0.9130434782608696,21,BTC
workday,tf1,13,-90.0,-80.0,0.1944444444444444,0.8055555555555556,34,BTC
workday,tf1,13,-80.0,-70.0,0.2285714285714285,0.7714285714285715,33,BTC
workday,tf1,13,-70.0,-60.0,0.2631578947368421,0.736842105263158,55,BTC
workday,tf1,13,-60.0,-50.0,0.2962962962962963,0.7037037037037037,52,BTC
workday,tf1,13,-50.0,-40.0,0.3278688524590163,0.6721311475409837,59,BTC
workday,tf1,13,-40.0,-30.0,0.2898550724637681,0.7101449275362319,67,BTC
workday,tf1,13,-30.0,-20.0,0.3012048192771084,0.6987951807228916,81,BTC
workday,tf1,13,-20.0,-10.0,0.3904761904761905,0.6095238095238096,103,BTC
workday,tf1,13,-10.0,0.0,0.5204081632653061,0.4795918367346938,96,BTC
workday,tf1,13,0.0,10.0,0.5886075949367089,0.4113924050632911,77,BTC
workday,tf1,13,10.0,20.0,0.6631578947368421,0.3368421052631579,93,BTC
workday,tf1,13,20.0,30.0,0.6091954022988506,0.3908045977011494,85,BTC
workday,tf1,13,30.0,40.0,0.6440677966101694,0.3559322033898305,57,BTC
workday,tf1,13,40.0,50.0,0.7205882352941176,0.2794117647058823,66,BTC
workday,tf1,13,50.0,60.0,0.7777777777777778,0.2222222222222222,43,BTC
workday,tf1,13,60.0,70.0,0.6491228070175439,0.3508771929824561,55,BTC
workday,tf1,13,70.0,80.0,0.8333333333333334,0.1666666666666666,34,BTC
workday,tf1,13,80.0,90.0,0.6875,0.3125,30,BTC
workday,tf1,13,90.0,100.0,0.8235294117647058,0.1764705882352941,32,BTC
workday,tf1,14,-120.0,-110.0,0.2307692307692307,0.7692307692307692,24,BTC
workday,tf1,14,-100.0,-90.0,0.2142857142857142,0.7857142857142857,26,BTC
workday,tf1,14,-90.0,-80.0,0.1627906976744186,0.8372093023255813,41,BTC
workday,tf1,14,-80.0,-70.0,0.2452830188679245,0.7547169811320755,51,BTC
workday,tf1,14,-70.0,-60.0,0.1951219512195122,0.8048780487804879,39,BTC
workday,tf1,14,-60.0,-50.0,0.2391304347826087,0.7608695652173914,44,BTC
workday,tf1,14,-50.0,-40.0,0.3076923076923077,0.6923076923076923,50,BTC
workday,tf1,14,-40.0,-30.0,0.352112676056338,0.647887323943662,69,BTC
workday,tf1,14,-30.0,-20.0,0.3488372093023256,0.6511627906976745,84,BTC
workday,tf1,14,-20.0,-10.0,0.4301075268817204,0.5698924731182795,91,BTC
workday,tf1,14,-10.0,0.0,0.4216867469879518,0.5783132530120482,81,BTC
workday,tf1,14,0.0,10.0,0.632183908045977,0.367816091954023,85,BTC
workday,tf1,14,10.0,20.0,0.6590909090909091,0.3409090909090909,86,BTC
workday,tf1,14,20.0,30.0,0.5958904109589042,0.4041095890410958,71,BTC
workday,tf1,14,30.0,40.0,0.5952380952380952,0.4047619047619047,82,BTC
workday,tf1,14,40.0,50.0,0.7083333333333334,0.2916666666666666,70,BTC
workday,tf1,14,50.0,60.0,0.6451612903225806,0.3548387096774194,60,BTC
workday,tf1,14,60.0,70.0,0.8181818181818182,0.1818181818181817,42,BTC
workday,tf1,14,70.0,80.0,0.75,0.25,26,BTC
workday,tf1,14,80.0,90.0,0.75,0.25,26,BTC
workday,tf1,14,90.0,100.0,0.9130434782608696,0.0869565217391304,21,BTC
workday,tf1,14,100.0,110.0,0.8125,0.1875,30,BTC
workday,tf1,14,110.0,120.0,0.8461538461538461,0.1538461538461538,24,BTC
workday,tf1,15,-120.0,-110.0,0.1153846153846153,0.8846153846153846,24,BTC
workday,tf1,15,-110.0,-100.0,0.1666666666666666,0.8333333333333334,34,BTC
workday,tf1,15,-100.0,-90.0,0.1785714285714285,0.8214285714285714,26,BTC
workday,tf1,15,-90.0,-80.0,0.2894736842105263,0.7105263157894737,36,BTC
workday,tf1,15,-80.0,-70.0,0.0975609756097561,0.902439024390244,39,BTC
workday,tf1,15,-70.0,-60.0,0.2826086956521739,0.7173913043478262,44,BTC
workday,tf1,15,-60.0,-50.0,0.2456140350877192,0.7543859649122807,55,BTC
workday,tf1,15,-50.0,-40.0,0.4,0.6,53,BTC
workday,tf1,15,-40.0,-30.0,0.3466666666666667,0.6533333333333333,73,BTC
workday,tf1,15,-30.0,-20.0,0.3,0.7,58,BTC
workday,tf1,15,-20.0,-10.0,0.4415584415584415,0.5584415584415585,75,BTC
workday,tf1,15,-10.0,0.0,0.449438202247191,0.550561797752809,87,BTC
workday,tf1,15,0.0,10.0,0.5909090909090909,0.409090909090909,86,BTC
workday,tf1,15,10.0,20.0,0.6304347826086957,0.3695652173913043,90,BTC
workday,tf1,15,20.0,30.0,0.618421052631579,0.381578947368421,74,BTC
workday,tf1,15,30.0,40.0,0.6402439024390244,0.3597560975609756,80,BTC
workday,tf1,15,40.0,50.0,0.5942028985507246,0.4057971014492754,67,BTC
workday,tf1,15,50.0,60.0,0.8478260869565217,0.1521739130434782,44,BTC
workday,tf1,15,60.0,70.0,0.7115384615384616,0.2884615384615384,50,BTC
workday,tf1,15,70.0,80.0,0.75,0.25,34,BTC
workday,tf1,15,80.0,90.0,0.7948717948717948,0.2051282051282051,37,BTC
workday,tf1,15,100.0,110.0,0.9166666666666666,0.0833333333333333,22,BTC
workday,tf1,15,110.0,120.0,0.8888888888888888,0.1111111111111111,25,BTC
workday,tf1,16,-120.0,-110.0,0.16,0.84,23,BTC
workday,tf1,16,-100.0,-90.0,0.1388888888888889,0.8611111111111112,34,BTC
workday,tf1,16,-90.0,-80.0,0.1818181818181818,0.8181818181818181,31,BTC
workday,tf1,16,-80.0,-70.0,0.2156862745098039,0.7843137254901961,49,BTC
workday,tf1,16,-70.0,-60.0,0.320754716981132,0.679245283018868,51,BTC
workday,tf1,16,-60.0,-50.0,0.2340425531914893,0.7659574468085106,45,BTC
workday,tf1,16,-50.0,-40.0,0.3333333333333333,0.6666666666666667,67,BTC
workday,tf1,16,-40.0,-30.0,0.35,0.65,58,BTC
workday,tf1,16,-30.0,-20.0,0.25,0.75,74,BTC
workday,tf1,16,-20.0,-10.0,0.3888888888888889,0.6111111111111112,70,BTC
workday,tf1,16,-10.0,0.0,0.4302325581395348,0.5697674418604651,84,BTC
workday,tf1,16,0.0,10.0,0.6625,0.3375,78,BTC
workday,tf1,16,10.0,20.0,0.7,0.3,88,BTC
workday,tf1,16,20.0,30.0,0.5531914893617021,0.4468085106382978,92,BTC
workday,tf1,16,30.0,40.0,0.7063492063492064,0.2936507936507936,61,BTC
workday,tf1,16,40.0,50.0,0.6545454545454545,0.3454545454545454,53,BTC
workday,tf1,16,50.0,60.0,0.7346938775510204,0.2653061224489795,47,BTC
workday,tf1,16,60.0,70.0,0.8070175438596491,0.1929824561403509,55,BTC
workday,tf1,16,70.0,80.0,0.75,0.25,42,BTC
workday,tf1,16,80.0,90.0,0.8484848484848485,0.1515151515151515,31,BTC
workday,tf1,16,90.0,100.0,0.896551724137931,0.1034482758620689,27,BTC
workday,tf1,16,100.0,110.0,0.7586206896551724,0.2413793103448276,27,BTC
workday,tf1,16,120.0,130.0,0.8636363636363636,0.1363636363636363,20,BTC
workday,tf1,17,-120.0,-110.0,0.1538461538461538,0.8461538461538461,24,BTC
workday,tf1,17,-110.0,-100.0,0.2272727272727272,0.7727272727272727,20,BTC
workday,tf1,17,-100.0,-90.0,0.2592592592592592,0.7407407407407407,25,BTC
workday,tf1,17,-90.0,-80.0,0.1621621621621621,0.8378378378378378,35,BTC
workday,tf1,17,-80.0,-70.0,0.2040816326530612,0.7959183673469388,47,BTC
workday,tf1,17,-70.0,-60.0,0.2741935483870967,0.7258064516129032,60,BTC
workday,tf1,17,-60.0,-50.0,0.2549019607843137,0.7450980392156863,49,BTC
workday,tf1,17,-50.0,-40.0,0.2115384615384615,0.7884615384615384,50,BTC
workday,tf1,17,-40.0,-30.0,0.3857142857142857,0.6142857142857143,68,BTC
workday,tf1,17,-30.0,-20.0,0.2857142857142857,0.7142857142857143,68,BTC
workday,tf1,17,-20.0,-10.0,0.3287671232876712,0.6712328767123288,71,BTC
workday,tf1,17,-10.0,0.0,0.4782608695652174,0.5217391304347826,67,BTC
workday,tf1,17,0.0,10.0,0.5862068965517241,0.4137931034482759,85,BTC
workday,tf1,17,10.0,20.0,0.5568181818181818,0.4431818181818182,86,BTC
workday,tf1,17,20.0,30.0,0.7325581395348837,0.2674418604651163,84,BTC
workday,tf1,17,30.0,40.0,0.6830985915492958,0.3169014084507042,69,BTC
workday,tf1,17,40.0,50.0,0.640625,0.359375,62,BTC
workday,tf1,17,50.0,60.0,0.7222222222222222,0.2777777777777778,52,BTC
workday,tf1,17,60.0,70.0,0.7551020408163265,0.2448979591836735,47,BTC
workday,tf1,17,70.0,80.0,0.825,0.175,38,BTC
workday,tf1,17,80.0,90.0,0.935483870967742,0.0645161290322581,29,BTC
workday,tf1,17,90.0,100.0,0.8666666666666667,0.1333333333333333,28,BTC
workday,tf1,17,100.0,110.0,0.8260869565217391,0.1739130434782608,21,BTC
workday,tf1,17,110.0,120.0,0.8,0.1999999999999999,28,BTC
workday,tf1,17,120.0,130.0,0.8695652173913043,0.1304347826086956,21,BTC
workday,tf1,18,-120.0,-110.0,0.1153846153846153,0.8846153846153846,24,BTC
workday,tf1,18,-110.0,-100.0,0.0769230769230769,0.9230769230769232,24,BTC
workday,tf1,18,-100.0,-90.0,0.25,0.75,26,BTC
